date,country,market,category,commodity,unit,currency,pricetype,price,usdprice,latitude,longitude
2018-04-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1059.58,0.2864,0.966,34.0873
2018-05-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1194.58,0.3229,3.5581,29.865
2018-06-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1384.59,0.3742,-0.7088,33.9853
2018-07-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1520.89,0.4111,3.1459,32.754
2018-08-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1636.94,0.4424,2.913,30.1484
2018-09-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1626.94,0.4397,0.3924,33.6995
2018-10-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1449.89,0.3919,1.1464,33.6929
2018-11-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1275.79,0.3448,2.4284,31.3387
2018-12-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1094.02,0.2957,-0.189,32.0754
2019-01-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1065.16,0.2879,3.1013,32.8936
2019-02-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1010.68,0.2732,-0.8715,29.6079
2019-03-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1012.1,0.2735,1.5911,34.6304
2019-04-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1088.57,0.2942,-0.2763,33.3718
2019-05-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1120.16,0.3027,-1.1265,33.3457
2019-06-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1313.29,0.3549,-0.0492,29.7696
2019-07-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1457.71,0.394,2.6709,30.8447
2019-08-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1534.05,0.4146,2.8436,31.8127
2019-09-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1487.22,0.402,0.0971,30.4933
2019-10-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1453.56,0.3929,3.1611,30.0232
2019-11-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1308.1,0.3535,0.0213,29.7734
2019-12-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1239.91,0.3351,-0.7728,30.8028
2020-01-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1063.07,0.2873,0.8307,32.1296
2020-02-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1012.18,0.2736,0.609,32.2911
2020-03-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1026.85,0.2775,3.9973,29.9653
2020-04-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1039.79,0.281,-0.3962,31.6274
2020-05-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1184.25,0.3201,2.8309,34.8797
2020-06-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1397.82,0.3778,-0.0352,33.8745
2020-07-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1635.5,0.442,1.3947,34.1722
2020-08-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1794.92,0.4851,1.6748,30.2456
2020-09-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1861.36,0.5031,4.1218,30.566
2020-10-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1717.18,0.4641,1.3767,31.6221
2020-11-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1647.01,0.4451,-0.3776,32.2646
2020-12-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1434.99,0.3878,3.0497,31.2837
2021-01-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1344.98,0.3635,0.112,31.389
2021-02-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1299.56,0.3512,3.2908,31.3116
2021-03-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1302.65,0.3521,3.3009,30.0649
2021-04-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1355.54,0.3664,1.5299,34.0761
2021-05-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1572.46,0.425,1.2917,34.7954
2021-06-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1852.98,0.5008,2.9464,30.286
2021-07-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,2017.26,0.5452,1.5956,31.0291
2021-08-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,2113.87,0.5713,3.5127,32.1498
2021-09-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,2120.61,0.5731,-1.1773,33.0162
2021-10-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,2087.34,0.5641,0.7901,30.911
2021-11-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1793.06,0.4846,0.2337,29.9997
2021-12-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1606.64,0.4342,1.5731,34.8144
2022-01-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1350.5,0.365,-0.3126,34.0938
2022-02-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1254.45,0.339,3.9679,31.3567
2022-03-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1297.37,0.3506,3.51,34.2656
2022-04-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1365.92,0.3692,3.3443,33.495
2022-05-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1612.3,0.4358,1.2936,33.0555
2022-06-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1767.59,0.4777,2.9465,31.9139
2022-07-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1991.08,0.5381,-0.4405,31.8893
2022-08-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,2180.15,0.5892,1.9576,33.8295
2022-09-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,2206.28,0.5963,0.6668,33.6097
2022-10-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,2243.73,0.6064,4.0781,34.7212
2022-11-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,2025.52,0.5474,3.5404,32.3597
2022-12-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1734.43,0.4688,3.1745,31.1296
2023-01-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1516.79,0.4099,-0.355,34.3472
2023-02-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1484.94,0.4013,3.3063,32.263
2023-03-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1464.24,0.3957,3.7827,31.8583
2023-04-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1459.09,0.3943,-0.9814,32.7859
2023-05-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1686.35,0.4558,2.038,29.8007
2023-06-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1874.74,0.5067,3.6039,33.3557
2023-07-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1996.73,0.5397,-1.0746,30.474
2023-08-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,2189.56,0.5918,2.6216,33.0487
2023-09-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,2193.66,0.5929,3.3956,31.4007
2023-10-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1984.77,0.5364,0.9249,34.9443
2023-11-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1827.56,0.4939,1.6173,33.9718
2023-12-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1560.77,0.4218,0.8108,33.0634
2024-01-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1461.83,0.3951,-0.6195,32.0409
2024-02-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1355.6,0.3664,2.6355,32.9144
2024-03-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1367.44,0.3696,-0.4329,31.6207
2024-04-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1455.92,0.3935,3.1083,33.4918
2024-05-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1583.58,0.428,-0.5248,31.2738
2024-06-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1814.66,0.4904,-0.5678,30.3863
2024-07-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,2004.23,0.5417,-0.4373,30.0261
2024-08-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,2087.79,0.5643,3.4909,29.9053
2024-09-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,2153.34,0.582,1.7091,32.4665
2024-10-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,2048.72,0.5537,-1.4018,29.8562
2024-11-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1865.85,0.5043,4.0194,31.8031
2024-12-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1588.98,0.4295,4.0978,33.8072
2025-01-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1406.75,0.3802,1.377,34.4487
2025-02-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1395.55,0.3772,2.2432,33.8528
2025-03-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1362.44,0.3682,3.9336,34.9352
2025-04-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1520.47,0.4109,-0.2343,33.7845
2025-05-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1778.16,0.4806,1.7895,30.0682
2025-06-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1952.96,0.5278,3.9668,30.1088
2025-07-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,2030.68,0.5488,3.4068,30.1913
2025-08-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,2006.32,0.5422,0.7337,34.1185
2025-09-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1874.17,0.5065,-0.7193,30.9844
2025-10-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1632.16,0.4411,-1.2762,33.0074
2025-11-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1449.63,0.3918,2.951,33.5628
2025-12-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1401.01,0.3787,-0.601,32.854
2026-01-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1250.89,0.3381,1.4398,30.3063
2026-02-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1214.12,0.3281,1.9536,32.2871
2026-03-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1195.6,0.3231,3.2529,33.5082
2026-04-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1318.28,0.3563,2.4593,30.0988
2026-05-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1583.75,0.428,3.1505,31.5478
2026-06-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1732.07,0.4681,-0.826,30.6734
2026-07-01,Uganda,Kasese,cereals and tubers,Sorghum,KG,UGX,Retail,1965.0,0.5311,3.3306,34.2829
2018-01-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,856.65,0.2315,0.6763,33.0905
2018-02-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,769.18,0.2079,-0.1376,32.8419
2018-03-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,760.43,0.2055,2.7595,30.2886
2018-04-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,840.72,0.2272,2.9291,30.9931
2018-05-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,936.28,0.253,1.898,33.0046
2018-06-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1103.88,0.2983,1.8077,30.5421
2018-07-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1174.69,0.3175,-0.5503,32.6523
2018-08-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1197.6,0.3237,3.7039,30.5067
2018-09-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1309.03,0.3538,1.9305,31.4207
2018-10-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1328.51,0.3591,1.4777,31.0369
2018-11-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1227.34,0.3317,2.4393,33.8398
2018-12-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,986.8,0.2667,-0.9016,31.5077
2019-01-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,893.45,0.2415,2.831,34.3502
2019-02-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,801.51,0.2166,1.5174,34.3531
2019-03-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,796.76,0.2153,1.69,32.5127
2019-04-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,860.0,0.2324,2.9068,31.1409
2019-05-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,945.3,0.2555,3.5815,34.7205
2019-06-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1002.68,0.271,4.1283,33.8385
2019-07-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1070.19,0.2892,0.9639,34.1491
2019-08-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1131.37,0.3058,1.8377,34.9846
2019-09-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1024.02,0.2768,2.158,31.3341
2019-10-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,985.16,0.2663,0.432,31.4066
2019-11-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,887.49,0.2399,-1.1769,29.8152
2019-12-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,707.19,0.1911,0.2722,29.7146
2020-01-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,565.26,0.1528,-0.3837,29.8603
2020-02-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,586.75,0.1586,1.7397,31.7277
2020-03-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,607.9,0.1643,-0.8569,33.39
2020-04-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,664.78,0.1797,-0.7553,30.424
2020-05-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,736.81,0.1991,-0.634,30.2807
2020-06-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,875.24,0.2366,2.0263,30.7758
2020-07-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1003.48,0.2712,-0.9001,31.3959
2020-08-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1187.02,0.3208,1.9992,32.8404
2020-09-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1184.18,0.32,2.1848,34.3211
2020-10-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1041.17,0.2814,0.7873,33.7369
2020-11-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,944.84,0.2554,2.8297,31.1119
2020-12-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,893.25,0.2414,2.7134,32.9894
2021-01-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,764.49,0.2066,1.0454,33.984
2021-02-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,804.19,0.2173,1.1607,30.064
2021-03-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,844.03,0.2281,1.2926,29.9965
2021-04-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,917.7,0.248,0.8719,31.7448
2021-05-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1058.64,0.2861,1.4576,32.1681
2021-06-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1259.36,0.3404,2.2545,31.8196
2021-07-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1461.38,0.395,3.5447,31.565
2021-08-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1573.76,0.4253,3.4357,31.5337
2021-09-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1629.35,0.4404,3.0646,32.7961
2021-10-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1653.05,0.4468,1.1828,32.1867
2021-11-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1557.46,0.4209,-0.3754,32.516
2021-12-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1307.37,0.3533,1.0854,31.1299
2022-01-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1165.96,0.3151,1.2081,33.0899
2022-02-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1029.98,0.2784,2.9262,30.3887
2022-03-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,976.05,0.2638,3.8286,34.5769
2022-04-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1070.32,0.2893,0.8936,34.1956
2022-05-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1201.86,0.3248,-0.8325,30.2203
2022-06-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1357.6,0.3669,2.9504,32.8502
2022-07-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1408.64,0.3807,-0.5762,30.2667
2022-08-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1426.39,0.3855,3.5494,32.4678
2022-09-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1413.17,0.3819,0.1138,32.7626
2022-10-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1282.13,0.3465,-1.0001,32.2318
2022-11-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1217.19,0.329,-1.2048,32.1764
2022-12-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1014.1,0.2741,3.0034,32.2646
2023-01-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,896.67,0.2423,3.3366,30.4269
2023-02-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,867.17,0.2344,-0.7916,32.0786
2023-03-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,871.47,0.2355,3.2146,32.0912
2023-04-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1004.18,0.2714,1.8964,32.8638
2023-05-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1146.21,0.3098,-0.4163,32.7138
2023-06-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1382.11,0.3735,-0.3332,32.2137
2023-07-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1504.97,0.4067,1.001,30.7995
2023-08-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1618.4,0.4374,0.3269,34.2922
2023-09-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1700.94,0.4597,-0.9206,30.0742
2023-10-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1771.44,0.4788,0.0811,34.0465
2023-11-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1480.28,0.4001,3.3604,30.1843
2023-12-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1235.11,0.3338,2.8725,33.5521
2024-01-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1167.68,0.3156,1.1807,30.404
2024-02-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1031.89,0.2789,3.1468,34.2415
2024-03-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,920.72,0.2488,2.6741,30.9335
2024-04-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1045.74,0.2826,1.8417,31.8775
2024-05-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1198.89,0.324,2.8398,32.4736
2024-06-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1344.1,0.3633,-0.4209,30.9022
2024-07-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1368.15,0.3698,3.3558,30.5569
2024-08-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1415.41,0.3825,2.9921,34.0005
2024-09-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1502.19,0.406,0.5055,33.7635
2024-10-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1477.86,0.3994,-0.2354,31.7729
2024-11-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1411.87,0.3816,1.3805,34.4468
2024-12-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1288.45,0.3482,0.1234,34.7967
2025-01-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1037.62,0.2804,-1.4366,34.189
2025-02-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1016.05,0.2746,2.3882,31.8013
2025-03-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,975.98,0.2638,3.2424,34.3808
2025-04-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1134.02,0.3065,3.4476,32.9337
2025-05-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1278.25,0.3455,-0.8816,29.8459
2025-06-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1397.7,0.3778,0.9312,33.4643
2025-07-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1552.26,0.4195,3.0211,32.203
2025-08-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1609.52,0.435,1.4691,33.8595
2025-09-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1617.25,0.4371,1.4671,34.7205
2025-10-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1442.81,0.3899,3.5866,29.7948
2025-11-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1320.0,0.3568,3.6965,34.4561
2025-12-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1279.53,0.3458,1.191,33.9768
2026-01-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1079.95,0.2919,3.8418,30.9537
2026-02-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1039.31,0.2809,2.9,31.7855
2026-03-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1021.79,0.2762,0.3292,34.8944
2026-04-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1052.16,0.2844,4.1539,31.4553
2026-05-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1143.17,0.309,-0.293,31.924
2026-06-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1407.58,0.3804,-1.4968,32.0466
2026-07-01,Uganda,Kasese,cereals and tubers,Sweet Potato,KG,UGX,Retail,1489.8,0.4026,0.9913,32.3972
2018-01-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,4612.57,1.2466,1.5028,33.7883
2018-02-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,4485.69,1.2123,3.2769,30.7471
2018-03-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,4403.32,1.1901,3.2367,34.6861
2018-04-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,4584.92,1.2392,1.3101,33.7288
2018-05-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,4836.42,1.3071,0.9278,30.4915
2018-06-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,4888.46,1.3212,2.5494,30.3834
2018-07-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,5067.74,1.3697,1.6534,33.5499
2018-08-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,5364.76,1.4499,-0.6123,30.7705
2018-09-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,5608.05,1.5157,-0.8382,32.2901
2018-10-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,5256.35,1.4206,0.4343,33.9002
2018-11-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,4711.83,1.2735,2.9314,33.0886
2018-12-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,4191.52,1.1328,3.4725,30.6921
2019-01-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,3686.24,0.9963,-0.4297,34.9484
2019-02-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,3430.02,0.927,1.6532,30.5073
2019-03-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,3397.02,0.9181,-0.6567,30.6467
2019-04-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,3692.39,0.9979,-1.4544,33.4843
2019-05-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,4246.17,1.1476,-1.2401,34.6704
2019-06-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,4965.55,1.342,0.0064,31.969
2019-07-01,Uganda,Kasese,cereals and tubers,Groundnuts,KG,UGX,Retail,5751.32,1.5544,1.7486,34.2302
